"FUN_ID","module"
"FUN_026794","violet"
"FUN_026795","violet"
"FUN_026801","violet"
"FUN_026802","yellow"
"FUN_026809","green"
"FUN_026810","darkorange"
"FUN_026814","red"
"FUN_026815","green"
"FUN_026816","orange"
"FUN_026817","orange"
"FUN_026818","violet"
"FUN_026824","orange"
"FUN_026825","greenyellow"
"FUN_026827","tan"
"FUN_026828","lightyellow"
"FUN_026829","greenyellow"
"FUN_026830","tan"
"FUN_026831","red"
"FUN_026832","grey60"
"FUN_026833","cyan"
"FUN_026836","violet"
"FUN_026838","cyan"
"FUN_026839","greenyellow"
"FUN_026842","green"
"FUN_046741","greenyellow"
"FUN_026847","lightyellow"
"FUN_026849","red"
"FUN_026850","darkturquoise"
"FUN_026859","red"
"FUN_026860","violet"
"FUN_026863","tan"
"FUN_026891","violet"
"FUN_026895","tan"
"FUN_026896","greenyellow"
"FUN_026900","darkred"
"FUN_026905","yellow"
"FUN_026922","yellow"
"FUN_026923","cyan"
"FUN_026925","greenyellow"
"FUN_026926","greenyellow"
"FUN_026929","orange"
"FUN_046742","greenyellow"
"FUN_026931","green"
"FUN_026933","purple"
"FUN_026934","black"
"FUN_026937","violet"
"FUN_026941","orange"
"FUN_026945","orange"
"FUN_026949","orange"
"FUN_026955","lightyellow"
"FUN_026956","purple"
"FUN_026965","orange"
"FUN_026971","greenyellow"
"FUN_026972","royalblue"
"FUN_026995","violet"
"FUN_026996","greenyellow"
"FUN_026998","lightyellow"
"FUN_027011","cyan"
"FUN_027020","orange"
"FUN_027023","greenyellow"
"FUN_027033","darkred"
"FUN_027034","greenyellow"
"FUN_027045","orange"
"FUN_027047","lightyellow"
"FUN_027049","magenta"
"FUN_027051","violet"
"FUN_027052","cyan"
"FUN_027053","orange"
"FUN_027054","purple"
"FUN_027056","grey60"
"FUN_027061","greenyellow"
"FUN_027064","greenyellow"
"FUN_027065","tan"
"FUN_027067","darkturquoise"
"FUN_027074","orange"
"FUN_027076","magenta"
"FUN_027079","green"
"FUN_027081","lightyellow"
"FUN_027082","greenyellow"
"FUN_027084","greenyellow"
"FUN_027085","orange"
"FUN_027086","greenyellow"
"FUN_027087","darkred"
"FUN_027088","yellow"
"FUN_027101","darkturquoise"
"FUN_027103","darkturquoise"
"FUN_027105","darkturquoise"
"FUN_027109","violet"
"FUN_027110","violet"
"FUN_027116","lightyellow"
"FUN_027118","darkorange"
"FUN_027119","black"
"FUN_027120","greenyellow"
"FUN_027124","grey60"
"FUN_027126","greenyellow"
"FUN_027135","greenyellow"
"FUN_027136","darkturquoise"
"FUN_027157","grey"
"FUN_027158","grey60"
"FUN_027176","greenyellow"
"FUN_027177","grey60"
"FUN_027181","green"
"FUN_027182","darkturquoise"
"FUN_027183","darkturquoise"
"FUN_027189","black"
"FUN_027190","cyan"
"FUN_027192","greenyellow"
"FUN_027195","lightyellow"
"FUN_027198","darkgreen"
"FUN_027207","cyan"
"FUN_027208","orange"
"FUN_027209","orange"
"FUN_027219","grey60"
"FUN_027220","greenyellow"
"FUN_027221","magenta"
"FUN_027224","grey60"
"FUN_027225","orange"
"FUN_027227","red"
"FUN_027229","greenyellow"
"FUN_027230","purple"
"FUN_027243","lightyellow"
"FUN_027247","black"
"FUN_027248","orange"
"FUN_027250","red"
"FUN_027255","orange"
"FUN_027264","orange"
"FUN_027266","violet"
"FUN_027267","yellow"
"FUN_027275","darkturquoise"
"FUN_027277","tan"
"FUN_027278","black"
"FUN_027280","darkgreen"
"FUN_027305","violet"
"FUN_027308","darkgreen"
"FUN_027309","orange"
"FUN_027312","cyan"
"FUN_027313","green"
"FUN_027314","greenyellow"
"FUN_027317","greenyellow"
"FUN_027318","greenyellow"
"FUN_027319","tan"
"FUN_027320","greenyellow"
"FUN_027321","green"
"FUN_027323","green"
"FUN_027328","darkturquoise"
"FUN_027336","darkturquoise"
"FUN_027337","yellow"
"FUN_027338","yellow"
"FUN_027345","red"
"FUN_027346","orange"
"FUN_027347","darkturquoise"
"FUN_027348","cyan"
"FUN_027349","darkred"
"FUN_027350","yellow"
"FUN_027351","darkred"
"FUN_027358","magenta"
"FUN_027361","greenyellow"
"FUN_027362","lightyellow"
"FUN_027365","darkorange"
"FUN_027366","greenyellow"
"FUN_027368","violet"
"FUN_027374","lightyellow"
"FUN_027381","yellow"
"FUN_027383","yellow"
"FUN_027384","lightyellow"
"FUN_027385","darkturquoise"
"FUN_027387","violet"
"FUN_027388","darkturquoise"
"FUN_027397","orange"
"FUN_027398","cyan"
"FUN_027403","orange"
"FUN_027413","darkturquoise"
"FUN_027415","darkturquoise"
"FUN_027420","darkturquoise"
"FUN_027422","orange"
"FUN_027431","greenyellow"
"FUN_027433","yellow"
"FUN_027435","green"
"FUN_027436","greenyellow"
"FUN_027440","black"
"FUN_027444","cyan"
"FUN_027446","orange"
"FUN_027455","lightyellow"
"FUN_046745","lightyellow"
"FUN_027464","darkred"
"FUN_046746","purple"
"FUN_027469","orange"
"FUN_027470","magenta"
"FUN_027474","purple"
"FUN_027475","violet"
"FUN_027476","violet"
"FUN_027478","purple"
"FUN_027480","greenyellow"
"FUN_027482","yellow"
"FUN_027483","tan"
"FUN_027485","orange"
"FUN_027488","magenta"
"FUN_027494","yellow"
"FUN_027495","grey"
"FUN_027500","red"
"FUN_027504","orange"
"FUN_027505","red"
"FUN_027510","greenyellow"
"FUN_027515","greenyellow"
"FUN_027518","green"
"FUN_027519","darkgreen"
"FUN_027520","purple"
"FUN_027538","greenyellow"
"FUN_027544","orange"
"FUN_027560","grey60"
"FUN_027561","yellow"
"FUN_027562","darkturquoise"
"FUN_027564","black"
"FUN_027576","violet"
"FUN_027584","violet"
"FUN_027594","darkred"
"FUN_027599","darkgreen"
"FUN_046750","greenyellow"
"FUN_027608","purple"
"FUN_027613","orange"
"FUN_027614","yellow"
"FUN_027615","greenyellow"
"FUN_027618","green"
"FUN_027623","lightyellow"
"FUN_027624","darkgreen"
"FUN_027633","yellow"
"FUN_027635","darkturquoise"
"FUN_027637","grey60"
"FUN_027638","magenta"
"FUN_027640","orange"
"FUN_027648","violet"
"FUN_027649","cyan"
"FUN_027650","red"
"FUN_027653","magenta"
"FUN_027656","lightyellow"
"FUN_027662","lightyellow"
"FUN_027667","lightyellow"
"FUN_027672","grey60"
"FUN_027674","greenyellow"
"FUN_027677","magenta"
"FUN_027678","orange"
"FUN_046751","violet"
"FUN_027681","yellow"
"FUN_027684","violet"
"FUN_027686","cyan"
"FUN_027687","orange"
"FUN_027688","green"
"FUN_027693","violet"
"FUN_027699","lightyellow"
"FUN_027701","cyan"
"FUN_027708","darkturquoise"
"FUN_027710","yellow"
"FUN_027715","orange"
"FUN_027716","red"
"FUN_027718","grey"
"FUN_027721","darkorange"
"FUN_027722","orange"
"FUN_027723","darkorange"
"FUN_027734","lightyellow"
"FUN_027735","green"
"FUN_027736","darkturquoise"
"FUN_027738","darkturquoise"
"FUN_046753","greenyellow"
"FUN_027740","greenyellow"
"FUN_027741","orange"
"FUN_027750","orange"
"FUN_027751","black"
"FUN_027756","grey"
"FUN_027758","orange"
"FUN_027759","violet"
"FUN_027760","lightyellow"
"FUN_027771","purple"
"FUN_027774","darkturquoise"
"FUN_027776","darkturquoise"
"FUN_027777","red"
"FUN_027781","orange"
"FUN_027782","grey"
"FUN_027784","lightyellow"
"FUN_027796","yellow"
"FUN_027797","yellow"
"FUN_027798","yellow"
"FUN_027800","red"
"FUN_027811","darkgreen"
"FUN_027812","yellow"
"FUN_027814","orange"
"FUN_027815","darkred"
"FUN_027816","orange"
"FUN_027818","greenyellow"
"FUN_027826","green"
"FUN_027829","greenyellow"
"FUN_027830","greenyellow"
"FUN_027832","grey60"
"FUN_027835","cyan"
"FUN_027838","greenyellow"
"FUN_027842","darkturquoise"
"FUN_027845","magenta"
"FUN_027847","lightyellow"
"FUN_027859","greenyellow"
"FUN_027861","greenyellow"
"FUN_046755","orange"
"FUN_027874","greenyellow"
"FUN_027880","orange"
"FUN_027885","black"
"FUN_027889","darkorange"
"FUN_027903","darkgreen"
"FUN_027904","darkgreen"
"FUN_027905","orange"
"FUN_027909","greenyellow"
"FUN_027912","green"
"FUN_027918","cyan"
"FUN_027920","orange"
"FUN_027922","violet"
"FUN_027926","tan"
"FUN_027928","black"
"FUN_027932","violet"
"FUN_027934","violet"
"FUN_027938","violet"
"FUN_027940","violet"
"FUN_027941","darkorange"
"FUN_027945","purple"
"FUN_027948","violet"
"FUN_027951","greenyellow"
"FUN_027952","greenyellow"
"FUN_027953","tan"
"FUN_027954","violet"
"FUN_027962","darkgreen"
"FUN_027963","orange"
"FUN_027970","grey"
"FUN_027972","greenyellow"
"FUN_027975","violet"
"FUN_027978","lightyellow"
"FUN_027989","cyan"
"FUN_027990","tan"
"FUN_027992","orange"
"FUN_028016","tan"
"FUN_028018","black"
"FUN_028022","greenyellow"
"FUN_028027","darkred"
"FUN_028028","cyan"
"FUN_028045","cyan"
"FUN_028049","greenyellow"
"FUN_028051","lightyellow"
"FUN_028052","darkred"
"FUN_028057","greenyellow"
"FUN_028065","lightyellow"
"FUN_028070","royalblue"
"FUN_028073","orange"
"FUN_028077","greenyellow"
"FUN_028080","orange"
"FUN_028097","red"
"FUN_028099","magenta"
"FUN_028104","darkturquoise"
"FUN_028105","greenyellow"
"FUN_028117","grey60"
"FUN_028120","lightyellow"
"FUN_028128","tan"
"FUN_028129","darkorange"
"FUN_028130","purple"
"FUN_028134","orange"
"FUN_028149","greenyellow"
"FUN_028151","cyan"
"FUN_028152","darkorange"
"FUN_028158","orange"
"FUN_028159","orange"
"FUN_028161","darkred"
"FUN_028162","greenyellow"
"FUN_028170","orange"
"FUN_028173","greenyellow"
"FUN_028176","greenyellow"
"FUN_028178","darkgreen"
"FUN_028180","cyan"
"FUN_028183","magenta"
"FUN_028184","orange"
"FUN_028185","greenyellow"
"FUN_028186","orange"
"FUN_028187","yellow"
"FUN_028188","violet"
"FUN_028192","orange"
"FUN_028200","darkorange"
"FUN_028202","red"
"FUN_028230","magenta"
"FUN_028231","violet"
"FUN_028233","orange"
"FUN_028234","cyan"
"FUN_028235","purple"
"FUN_028236","lightyellow"
"FUN_028238","lightyellow"
"FUN_028245","tan"
"FUN_028250","orange"
"FUN_028252","darkturquoise"
"FUN_028256","black"
"FUN_028259","orange"
"FUN_028260","grey"
"FUN_028261","black"
"FUN_028264","orange"
"FUN_028267","orange"
"FUN_028274","magenta"
"FUN_028275","red"
"FUN_028276","darkturquoise"
"FUN_028279","greenyellow"
"FUN_028281","royalblue"
"FUN_028283","tan"
"FUN_028286","magenta"
"FUN_028290","red"
"FUN_028294","purple"
"FUN_028295","cyan"
"FUN_028296","orange"
"FUN_028300","royalblue"
"FUN_028302","violet"
"FUN_028303","grey"
"FUN_028308","red"
"FUN_028316","greenyellow"
"FUN_028318","greenyellow"
"FUN_028319","violet"
"FUN_028320","orange"
"FUN_028321","grey60"
"FUN_028322","red"
"FUN_028326","violet"
"FUN_028330","violet"
"FUN_028337","violet"
"FUN_028342","green"
"FUN_028363","green"
"FUN_028368","darkgreen"
"FUN_028369","greenyellow"
"FUN_028370","grey60"
"FUN_028389","darkred"
"FUN_028390","red"
"FUN_028395","violet"
"FUN_028399","violet"
"FUN_028406","violet"
"FUN_028410","violet"
"FUN_028411","violet"
"FUN_028418","orange"
"FUN_028438","violet"
"FUN_028457","royalblue"
"FUN_028461","magenta"
"FUN_028465","greenyellow"
"FUN_028474","greenyellow"
"FUN_028486","yellow"
"FUN_028489","darkturquoise"
"FUN_028490","grey"
"FUN_046761","lightyellow"
"FUN_028500","cyan"
"FUN_028501","royalblue"
"FUN_028502","greenyellow"
"FUN_028508","darkturquoise"
"FUN_028514","tan"
"FUN_028516","red"
"FUN_028517","greenyellow"
"FUN_046762","greenyellow"
"FUN_028520","orange"
"FUN_028521","grey60"
"FUN_028523","red"
"FUN_046763","greenyellow"
"FUN_028547","orange"
"FUN_028552","greenyellow"
"FUN_028553","greenyellow"
"FUN_028554","greenyellow"
"FUN_028555","orange"
"FUN_028556","orange"
"FUN_028560","orange"
"FUN_028561","greenyellow"
"FUN_028569","orange"
"FUN_028570","violet"
"FUN_028571","grey60"
"FUN_028572","greenyellow"
"FUN_028575","cyan"
"FUN_028576","darkred"
"FUN_028577","greenyellow"
"FUN_028578","darkred"
"FUN_028580","darkred"
"FUN_028581","royalblue"
"FUN_028583","greenyellow"
"FUN_028584","darkgreen"
"FUN_028585","yellow"
"FUN_028586","black"
"FUN_028595","greenyellow"
"FUN_028597","grey"
"FUN_028605","violet"
"FUN_028610","purple"
"FUN_028611","green"
"FUN_028612","red"
"FUN_028614","black"
"FUN_028616","magenta"
"FUN_028622","yellow"
"FUN_028623","violet"
"FUN_028625","violet"
"FUN_028626","violet"
"FUN_028628","orange"
"FUN_028639","greenyellow"
"FUN_028640","royalblue"
"FUN_028642","greenyellow"
"FUN_028646","magenta"
"FUN_028649","lightyellow"
"FUN_028652","black"
"FUN_028658","violet"
"FUN_028659","red"
"FUN_028663","orange"
"FUN_028664","black"
"FUN_028668","lightyellow"
"FUN_028670","orange"
"FUN_028676","violet"
"FUN_028677","violet"
"FUN_028685","violet"
"FUN_028686","orange"
"FUN_028687","magenta"
"FUN_028694","greenyellow"
"FUN_028696","darkturquoise"
"FUN_028697","orange"
"FUN_028698","violet"
"FUN_028699","darkturquoise"
"FUN_028700","yellow"
"FUN_028701","grey60"
"FUN_028703","greenyellow"
"FUN_028739","red"
"FUN_028740","grey60"
"FUN_028741","purple"
"FUN_028742","yellow"
"FUN_028743","orange"
"FUN_028745","greenyellow"
"FUN_028762","greenyellow"
"FUN_028763","red"
"FUN_028764","green"
"FUN_028766","greenyellow"
"FUN_028771","greenyellow"
"FUN_028772","red"
"FUN_028778","orange"
"FUN_028779","green"
"FUN_028780","greenyellow"
"FUN_028784","darkturquoise"
"FUN_028785","yellow"
"FUN_028786","orange"
"FUN_028787","purple"
"FUN_028789","violet"
"FUN_028790","grey60"
"FUN_028792","black"
"FUN_028794","greenyellow"
"FUN_028800","green"
"FUN_028803","violet"
"FUN_028806","red"
"FUN_028807","orange"
"FUN_028814","violet"
"FUN_028817","yellow"
"FUN_028818","tan"
"FUN_028822","orange"
"FUN_028825","orange"
"FUN_028904","darkturquoise"
"FUN_028942","violet"
"FUN_028943","black"
"FUN_028950","violet"
"FUN_028952","orange"
"FUN_028953","orange"
"FUN_028957","orange"
"FUN_028960","yellow"
"FUN_028961","violet"
"FUN_028965","darkturquoise"
"FUN_028971","red"
"FUN_028976","black"
"FUN_029001","greenyellow"
"FUN_029023","tan"
"FUN_029024","purple"
"FUN_029025","darkturquoise"
"FUN_029027","lightyellow"
"FUN_029028","greenyellow"
"FUN_029029","greenyellow"
"FUN_029030","greenyellow"
"FUN_029031","darkgreen"
"FUN_029036","green"
"FUN_029037","green"
"FUN_029040","greenyellow"
"FUN_029042","greenyellow"
"FUN_029045","violet"
"FUN_029048","green"
"FUN_029049","cyan"
"FUN_029055","darkred"
"FUN_029056","darkturquoise"
"FUN_029058","cyan"
"FUN_029060","greenyellow"
"FUN_029061","violet"
"FUN_029063","darkorange"
"FUN_029064","grey60"
"FUN_029065","red"
"FUN_029071","violet"
"FUN_029074","royalblue"
"FUN_029077","red"
"FUN_029081","cyan"
"FUN_029087","lightyellow"
"FUN_046769","royalblue"
"FUN_029093","greenyellow"
"FUN_029095","royalblue"
"FUN_029102","magenta"
"FUN_029103","orange"
"FUN_029104","greenyellow"
"FUN_029105","greenyellow"
"FUN_029108","lightyellow"
"FUN_029109","black"
"FUN_029112","orange"
"FUN_046771","red"
"FUN_029137","grey"
"FUN_029138","greenyellow"
"FUN_029139","orange"
"FUN_029153","greenyellow"
"FUN_029154","darkturquoise"
"FUN_029162","orange"
"FUN_029166","darkorange"
"FUN_029167","yellow"
"FUN_029168","greenyellow"
"FUN_029178","yellow"
"FUN_029180","violet"
"FUN_029184","yellow"
"FUN_029207","greenyellow"
"FUN_029213","yellow"
"FUN_029216","violet"
"FUN_029220","magenta"
"FUN_029225","greenyellow"
"FUN_029232","green"
"FUN_029234","darkgreen"
"FUN_029235","orange"
"FUN_029241","lightyellow"
"FUN_029246","orange"
"FUN_029253","yellow"
"FUN_029255","green"
"FUN_029257","magenta"
"FUN_029258","orange"
"FUN_029267","darkturquoise"
"FUN_029268","red"
"FUN_029269","darkturquoise"
"FUN_029277","cyan"
"FUN_029278","green"
"FUN_029282","greenyellow"
"FUN_029286","orange"
"FUN_029297","magenta"
"FUN_029302","violet"
"FUN_029305","greenyellow"
"FUN_029311","grey60"
"FUN_029313","darkorange"
"FUN_029314","greenyellow"
"FUN_029318","lightyellow"
"FUN_029333","greenyellow"
"FUN_029342","darkred"
"FUN_029345","lightyellow"
"FUN_029347","orange"
"FUN_029348","greenyellow"
"FUN_029351","orange"
"FUN_029352","cyan"
"FUN_029364","lightyellow"
"FUN_029372","greenyellow"
"FUN_029380","darkgreen"
"FUN_029382","lightyellow"
"FUN_029402","darkturquoise"
"FUN_029407","violet"
"FUN_029408","greenyellow"
"FUN_029411","red"
"FUN_029414","violet"
"FUN_029416","grey60"
"FUN_029426","tan"
"FUN_029432","orange"
"FUN_029433","darkturquoise"
"FUN_029439","grey60"
"FUN_029451","violet"
"FUN_029452","orange"
"FUN_029461","orange"
"FUN_029462","orange"
"FUN_029466","greenyellow"
"FUN_029467","magenta"
"FUN_029537","red"
"FUN_029538","greenyellow"
"FUN_029543","violet"
"FUN_029556","lightyellow"
"FUN_029560","greenyellow"
"FUN_029564","greenyellow"
"FUN_029566","grey"
"FUN_029568","orange"
"FUN_029569","cyan"
"FUN_029570","cyan"
"FUN_029583","greenyellow"
"FUN_029588","violet"
"FUN_029607","greenyellow"
"FUN_029608","violet"
"FUN_029609","violet"
"FUN_029612","greenyellow"
"FUN_029613","orange"
"FUN_029619","violet"
"FUN_029637","grey"
"FUN_029638","magenta"
"FUN_029640","cyan"
"FUN_029641","orange"
"FUN_029642","black"
"FUN_029669","orange"
"FUN_029670","darkturquoise"
"FUN_029679","orange"
"FUN_029695","greenyellow"
"FUN_029701","darkgreen"
"FUN_029702","yellow"
"FUN_029703","magenta"
"FUN_029713","red"
"FUN_029714","darkred"
"FUN_029715","cyan"
"FUN_029716","green"
"FUN_029718","greenyellow"
"FUN_029722","purple"
"FUN_029737","greenyellow"
"FUN_029742","royalblue"
"FUN_029746","greenyellow"
"FUN_029752","black"
"FUN_029757","royalblue"
"FUN_029761","darkred"
"FUN_029768","orange"
"FUN_029769","lightyellow"
"FUN_029771","violet"
"FUN_029775","greenyellow"
"FUN_029777","purple"
"FUN_029778","grey60"
"FUN_029779","cyan"
"FUN_029780","lightyellow"
"FUN_029781","orange"
"FUN_029782","red"
"FUN_029783","greenyellow"
"FUN_029785","darkred"
"FUN_029786","grey60"
"FUN_029787","cyan"
"FUN_029788","cyan"
"FUN_029792","greenyellow"
"FUN_029793","grey60"
"FUN_029795","grey60"
"FUN_029796","greenyellow"
"FUN_029799","orange"
"FUN_029804","red"
"FUN_029806","darkgreen"
"FUN_029807","violet"
"FUN_029809","orange"
"FUN_029811","grey"
"FUN_029812","purple"
"FUN_029813","greenyellow"
"FUN_029814","greenyellow"
"FUN_029815","black"
"FUN_029816","lightyellow"
"FUN_029817","lightyellow"
"FUN_029818","orange"
"FUN_029821","purple"
"FUN_029826","green"
"FUN_029830","violet"
"FUN_029833","orange"
"FUN_029834","greenyellow"
"FUN_029836","greenyellow"
"FUN_046780","greenyellow"
"FUN_029866","green"
"FUN_029868","greenyellow"
"FUN_029875","greenyellow"
"FUN_029878","greenyellow"
"FUN_029879","lightyellow"
"FUN_029900","violet"
"FUN_029902","greenyellow"
"FUN_029903","royalblue"
"FUN_029904","red"
"FUN_046781","purple"
"FUN_029906","cyan"
"FUN_029907","orange"
"FUN_029909","purple"
"FUN_046783","orange"
"FUN_029917","cyan"
"FUN_029918","darkgreen"
"FUN_029919","orange"
"FUN_029920","orange"
"FUN_029929","purple"
"FUN_029948","purple"
"FUN_029964","green"
"FUN_029967","darkred"
"FUN_029974","cyan"
"FUN_029976","orange"
"FUN_029977","darkorange"
"FUN_029981","orange"
"FUN_029982","lightyellow"
"FUN_029994","greenyellow"
"FUN_029995","orange"
"FUN_029996","orange"
"FUN_029998","purple"
"FUN_029999","grey60"
"FUN_030002","orange"
"FUN_030003","lightyellow"
"FUN_030011","greenyellow"
"FUN_030012","darkgreen"
"FUN_030020","greenyellow"
"FUN_030024","greenyellow"
"FUN_030025","red"
"FUN_030027","violet"
"FUN_030030","orange"
"FUN_030032","red"
"FUN_030040","orange"
"FUN_030041","yellow"
"FUN_030048","greenyellow"
"FUN_030050","grey60"
"FUN_030051","green"
"FUN_030058","yellow"
"FUN_030060","black"
"FUN_030066","magenta"
"FUN_030067","lightyellow"
"FUN_030071","orange"
"FUN_030097","violet"
"FUN_030098","violet"
"FUN_030099","yellow"
"FUN_030101","yellow"
"FUN_030102","violet"
"FUN_030104","greenyellow"
"FUN_030105","orange"
"FUN_030106","orange"
"FUN_030109","lightyellow"
"FUN_030110","lightyellow"
"FUN_030114","greenyellow"
"FUN_030116","violet"
"FUN_030128","orange"
"FUN_030133","orange"
"FUN_030135","greenyellow"
"FUN_030137","darkorange"
"FUN_030139","grey60"
"FUN_030140","lightyellow"
"FUN_030141","greenyellow"
"FUN_030143","darkgreen"
"FUN_030144","darkred"
"FUN_030145","darkred"
"FUN_030152","black"
"FUN_030163","orange"
"FUN_030169","lightyellow"
"FUN_030175","orange"
"FUN_030176","violet"
"FUN_030180","magenta"
"FUN_030183","orange"
"FUN_030184","orange"
"FUN_030186","darkred"
"FUN_030188","violet"
"FUN_030194","greenyellow"
"FUN_030196","green"
"FUN_030197","lightyellow"
"FUN_030198","greenyellow"
"FUN_030199","lightyellow"
"FUN_030200","cyan"
"FUN_030202","greenyellow"
"FUN_030204","orange"
"FUN_030205","red"
"FUN_030207","black"
"FUN_030211","violet"
"FUN_030216","violet"
"FUN_030228","greenyellow"
"FUN_030229","cyan"
"FUN_030231","violet"
"FUN_030234","greenyellow"
"FUN_030239","grey60"
"FUN_030240","orange"
"FUN_030245","magenta"
"FUN_030246","lightyellow"
"FUN_030248","green"
"FUN_046788","red"
"FUN_030250","purple"
"FUN_030254","magenta"
"FUN_030256","grey60"
"FUN_030258","orange"
"FUN_030259","grey60"
"FUN_030261","grey60"
"FUN_030264","greenyellow"
"FUN_030266","purple"
"FUN_030267","lightyellow"
"FUN_030269","greenyellow"
"FUN_030271","lightyellow"
