"X","PohiBra080_sorted.bam","PohiBra081_sorted.bam","PohiBra083_sorted.bam","PohiBra084_sorted.bam","PohiBra085_sorted.bam","PohiBra086_sorted.bam","PstrBra093_sorted.bam","PstrBra094_sorted.bam","PstrBra098_sorted.bam"
"FUN_025095",92,128,289,87,84,160,107,95,149
"FUN_046719",79,225,368,100,97,82,47,119,73
"FUN_025096",13,13,86,56,22,1,19,0,16
"FUN_025097",0,0,0,0,0,6,0,2,3
"FUN_025098",0,4,0,3,0,0,9,2,2
"FUN_025099",0,0,0,0,2,0,0,0,0
"FUN_025100",0,2,0,0,0,4,0,0,0
"FUN_025101",0,0,0,1,0,1,1,0,1
"FUN_025103",0,0,0,0,0,0,0,0,0
"FUN_025104",230,176,895,170,148,227,272,316,203
"FUN_025105",93,164,156,127,226,11,38,96,8
"FUN_025108",45,3,36,8,8,6,104,28,48
"FUN_025115",31,0,93,14,4,1,136,38,28
"FUN_025116",212,435,565,351,288,28,258,276,90
"FUN_025117",107,323,537,119,118,66,285,158,105
"FUN_025118",45,134,256,88,50,26,94,70,49
"FUN_025119",585,1208,2252,1413,978,675,1400,1119,521
"FUN_025120",379,335,1222,509,363,659,560,1228,242
"FUN_025121",0,0,0,0,1,0,0,0,0
"FUN_025122",74,202,118,27,39,40,159,70,173
"FUN_025124",0,0,0,0,0,0,0,0,0
"FUN_025125",17,8,8,16,15,10,34,22,6
"FUN_025126",12,84,155,42,54,107,41,142,43
"FUN_025127",4,39,67,30,7,16,17,127,34
"FUN_025128",4508,3952,13436,3130,5761,4081,3645,1155,534
"FUN_025129",4732,2765,23165,4611,4480,4826,8965,5809,3323
"FUN_025132",176,360,1391,206,323,143,502,222,1218
"FUN_025133",15,69,43,39,28,9,20,7,7
"FUN_025139",0,0,0,0,0,0,0,0,0
"FUN_025141",0,0,0,0,0,0,0,0,0
"FUN_025145",3,4,0,0,2,6,6,4,1
"FUN_025146",9,5,35,11,11,31,78,87,31
"FUN_025147",261,272,901,276,314,250,286,238,130
"FUN_025148",33,52,164,85,38,39,38,14,18
"FUN_025149",350,434,452,915,309,163,661,209,445
"FUN_025150",707,1456,2702,2097,1089,1211,639,998,505
"FUN_025151",19,2,6,45,20,162,5,258,5
"FUN_025152",44,18,323,53,35,55,48,23,43
"FUN_025153",40,106,847,143,98,245,107,91,177
"FUN_025154",0,0,0,0,0,0,0,0,0
"FUN_025155",0,0,0,0,0,0,0,0,0
"FUN_025156",0,0,0,0,0,0,0,1,0
"FUN_025159",2287,1791,11251,2583,1259,2860,1957,1937,2075
"FUN_025160",140,418,535,197,212,98,189,282,123
"FUN_025161",2024,2517,5562,3070,3382,1148,3586,1876,978
"FUN_025164",0,5,0,0,0,0,0,0,0
"FUN_025165",0,7,0,1,0,0,0,0,0
"FUN_025166",259,67,262,94,186,383,1033,450,179
"FUN_025167",0,0,0,0,0,0,0,0,0
"FUN_025168",258,332,1078,392,398,219,805,600,282
"FUN_025169",139,641,737,471,337,142,217,243,174
"FUN_025171",0,0,0,0,1,0,4,3,3
"FUN_025172",34,58,1,91,188,0,116,8,22
"FUN_025174",330,40805,50,28449,34033,13,483,175,394
"FUN_025176",0,4,0,0,0,0,0,0,0
"FUN_025177",0,13,0,9,0,0,0,0,0
"FUN_025178",186,4087,359,842,2357,5,304,295,64
"FUN_025179",440,1689,1743,798,669,322,2163,1363,727
"FUN_025180",106,98,615,137,127,124,126,147,121
"FUN_025182",330,130,1050,245,153,387,569,262,359
"FUN_025183",2,0,6,3,0,2,2,5,0
"FUN_025184",3,10,0,0,0,0,1,0,0
"FUN_025185",641,484,1655,575,478,938,1070,1212,408
"FUN_025186",2830,404,13528,479,1187,238,3541,1630,763
"FUN_025187",0,0,0,0,0,0,0,0,0
"FUN_025188",0,8,0,0,0,0,0,0,0
"FUN_025189",0,0,0,0,0,3,0,0,0
"FUN_025190",48,42,113,14,13,286,63,412,9
"FUN_025194",0,0,7,0,1,0,1,5,0
"FUN_025196",390,844,1129,525,608,506,784,550,424
"FUN_025198",162,98,193,115,75,62,273,207,74
"FUN_025199",0,0,0,0,0,1,0,1,0
"FUN_025200",7,0,10,11,3,870,1,1689,1
"FUN_025201",381,459,1290,555,366,253,942,428,198
"FUN_025203",15,37,91,46,35,36,35,59,29
"FUN_025206",0,0,0,0,6,20,0,72,0
"FUN_025207",54,110,320,59,39,68,53,92,55
"FUN_025209",90,0,0,2,2,0,2,0,7
"FUN_025211",0,5,0,1,3,0,2,0,0
"FUN_025212",0,4,0,24,3,0,3,0,0
"FUN_025213",0,0,0,0,0,0,0,0,0
"FUN_025215",18,141,32,44,27,6,24,14,16
"FUN_025216",117,110,346,57,98,63,206,127,53
"FUN_025217",208,63,1183,249,80,269,187,167,151
"FUN_025218",73,90,321,105,55,249,157,279,156
"FUN_025220",65,174,175,92,79,42,55,59,28
"FUN_025221",41,126,392,71,80,140,101,102,105
"FUN_025222",20,11,182,20,8,26,14,26,14
"FUN_025223",3,7,0,2,0,86,0,121,2
"FUN_025224",29,10,0,11,2,346,10,510,12
"FUN_025227",7,4,45,4,1,6,38,11,15
"FUN_025226",0,2,1,0,0,0,0,0,1
"FUN_025230",882,55,297,113,68,47,326,285,117
"FUN_025231",0,0,0,0,0,0,0,0,0
"FUN_025232",108,13,149,138,40,9,323,43,82
"FUN_025233",85,0,117,6,14,4,275,109,81
"FUN_025234",97,5,14,0,0,1,22,23,19
"FUN_025236",484,15,301,125,45,13,601,73,399
"FUN_025237",1,0,0,1,0,0,0,0,0
"FUN_025238",1,0,0,0,3,0,8,23,1
"FUN_025239",0,0,0,0,0,0,0,3,0
"FUN_025240",17,0,0,84,5,10,0,0,7
"FUN_025241",277,1304,390,1277,3280,72,268,85,38
"FUN_025243",97,111,258,101,108,59,98,53,410
"FUN_025244",9,4,8,0,0,0,40,9,11
"FUN_025245",19,46,20,5,0,1,6,24,24
"FUN_025246",29,318,142,108,84,44,38,47,16
"FUN_025248",32,193,68,75,69,23,31,53,16
"FUN_025249",2,78,41,13,17,13,8,13,5
"FUN_025250",93,434,759,222,140,361,210,293,183
"FUN_025251",4,0,0,2,6,1,0,5,0
"FUN_025252",23,81,106,80,67,27,35,22,38
"FUN_025253",0,2,0,0,0,0,0,0,0
"FUN_025254",215,2114,1986,1095,838,737,501,516,443
"FUN_025255",75,12,116,37,30,69,215,86,64
"FUN_025256",63,36,183,53,37,119,187,110,66
"FUN_025258",0,0,0,0,5,0,0,0,0
"FUN_025259",0,13,0,0,0,0,0,0,0
"FUN_025261",0,0,0,0,0,0,0,0,0
"FUN_025262",0,0,0,0,0,0,0,0,0
"FUN_025263",0,0,0,0,0,0,0,0,0
"FUN_025264",28,96,94,25,72,4,25,65,19
"FUN_025265",148,10,747,36,31,40,308,197,91
"FUN_025266",21,8,83,52,4,24,36,64,11
"FUN_025269",0,3,20,8,0,0,0,0,0
"FUN_025270",42,148,352,61,70,95,34,117,39
"FUN_025271",58,179,518,227,174,152,92,139,73
"FUN_025272",2774,79,4070,887,975,235,3621,707,585
"FUN_025273",41,3,22,0,0,5,35,11,32
"FUN_025274",2,8,0,1,13,0,13,3,5
"FUN_025276",62,56,251,139,98,46,131,88,32
"FUN_025278",5,0,95,7,3,2,164,11,11
"FUN_025279",0,0,0,0,0,1,3,7,0
"FUN_025280",0,0,0,0,0,0,0,0,0
"FUN_025281",0,0,0,0,0,0,0,0,0
"FUN_025282",0,0,0,0,0,0,0,5,3
"FUN_025284",0,0,0,0,2,0,0,0,0
"FUN_025285",0,0,0,0,0,0,0,0,0
"FUN_025289",677,405,578,200,285,255,1745,543,2555
"FUN_025290",0,0,0,0,0,0,0,0,0
"FUN_025291",609,641,2605,870,663,605,1762,1095,691
"FUN_025293",0,3,0,0,0,0,0,0,0
"FUN_025294",0,0,5,0,0,0,1,0,4
"FUN_025295",0,0,0,0,0,0,0,0,0
"FUN_046720",0,0,0,0,0,0,0,0,0
"FUN_025296",267,278,472,128,196,126,512,458,138
"FUN_025297",147,228,764,395,166,118,1142,456,281
"FUN_025298",2,0,0,0,0,0,10,1,7
"FUN_025299",111,278,725,156,150,264,128,257,205
"FUN_025300",1564,1333,6336,1841,1525,1700,1891,1646,1420
"FUN_025301",171,33,116,36,70,611,194,894,68
"FUN_025302",1,0,25,0,0,1,0,0,0
"FUN_025304",0,0,0,0,0,0,0,0,0
"FUN_025306",709,780,1693,453,698,679,1274,1422,475
"FUN_025307",53,246,331,160,137,88,153,398,148
"FUN_025309",41,2,26,11,4,4,71,7,21
"FUN_025310",0,0,0,0,0,0,0,0,0
"FUN_025313",0,0,0,0,0,0,0,0,0
"FUN_025314",4676,209,4270,1059,2161,1538,6445,2838,791
"FUN_025318",1357,1768,2687,1002,1270,249,612,317,513
"FUN_025319",66,240,421,220,143,266,117,176,92
"FUN_025322",33,295,253,274,111,108,107,54,96
"FUN_025324",673,1119,1717,714,631,492,459,508,269
"FUN_025326",16,64,87,96,71,49,13,13,39
"FUN_025328",1173,680,3317,1111,965,1332,1592,3464,469
"FUN_025329",249,15,152,51,73,57,765,142,698
"FUN_025331",0,0,0,0,0,0,0,0,0
"FUN_025334",0,0,0,0,0,0,0,0,0
"FUN_025336",0,0,0,0,0,0,0,0,0
"FUN_025337",0,0,0,0,0,0,0,0,0
"FUN_025338",74,248,382,175,148,265,141,181,102
"FUN_025339",0,0,0,0,0,0,0,0,0
"FUN_025340",0,1,0,0,0,0,0,0,0
"FUN_025342",0,0,0,0,0,0,0,6,2
"FUN_025343",9,0,65,0,0,0,4,8,2
"FUN_025344",6,0,0,0,0,0,0,1,0
"FUN_025345",6,5,66,0,0,2,10,11,4
"FUN_025346",1,0,16,0,0,0,0,4,5
"FUN_025347",0,0,0,0,0,0,0,2,0
"FUN_025349",5781,202,7194,1223,3839,1978,6878,1751,1685
"FUN_025351",123,144,235,84,108,50,347,229,66
"FUN_025352",275,744,1713,293,402,188,286,383,175
"FUN_025353",50,166,104,44,80,8,100,93,34
"FUN_025354",527,439,2387,205,326,424,330,543,309
"FUN_025355",0,13,9,11,2,0,0,0,0
"FUN_025356",0,0,0,0,1,0,0,0,0
"FUN_025357",203,168,814,147,180,247,215,132,80
"FUN_025358",33,19,61,11,7,15,7,3,2
"FUN_025359",0,0,0,0,0,0,0,0,0
"FUN_025360",2,0,0,0,2,0,6,15,7
"FUN_025361",0,0,0,0,0,0,0,2,0
"FUN_025362",6,0,0,0,1,0,0,1,3
"FUN_025364",0,0,0,0,0,0,0,0,0
"FUN_025365",0,0,0,0,0,0,0,0,0
"FUN_025366",47,4,0,4,0,0,2,0,0
"FUN_025368",13,66,169,76,55,80,41,38,28
"FUN_025371",2,5,35,4,5,5,0,3,6
"FUN_025373",107,184,310,70,88,137,550,212,584
"FUN_025375",192,126,597,52,242,124,288,322,176
"FUN_025376",0,0,0,0,0,0,0,0,0
"FUN_025377",6,0,0,0,0,0,0,0,3
"FUN_025378",0,0,0,0,0,0,0,0,0
"FUN_025379",0,0,0,0,0,0,0,0,0
"FUN_025380",0,4,0,19,1,0,36,1,9
"FUN_025382",3,0,0,0,0,0,3,0,4
"FUN_025383",0,0,0,0,0,0,0,0,0
"FUN_025387",24,22,45,17,3,11,209,106,80
"FUN_025388",0,0,0,0,0,0,0,0,0
"FUN_025389",80,143,236,156,129,81,84,92,63
"FUN_025390",1,2,0,1,0,0,1,0,0
"FUN_025392",893,997,2661,608,474,627,1140,1340,522
"FUN_025393",0,0,0,0,0,0,0,0,0
"FUN_025394",0,0,0,0,0,0,0,0,0
"FUN_025395",184,33,176,212,119,46,368,221,78
"FUN_025396",46,180,159,127,83,38,44,35,33
"FUN_025397",2,32,22,23,39,20,61,37,22
"FUN_025398",0,20,12,15,32,9,16,10,14
"FUN_025399",7,30,84,25,67,25,48,20,14
"FUN_025400",1976,1154,5545,1596,1604,1532,2860,2705,1259
"FUN_025401",83,289,210,233,151,39,188,95,75
"FUN_025402",472,539,1598,599,242,332,894,469,447
"FUN_025405",266,719,871,556,325,368,570,489,271
"FUN_025406",104,48,12,33,15,1,269,1,249
"FUN_025407",529,467,931,451,306,219,678,149,809
"FUN_025408",0,0,0,0,0,0,0,0,0
"FUN_025409",36,3,7,36,11,291,46,479,34
"FUN_025410",33,121,65,62,45,62,31,25,49
"FUN_025411",632,329,3172,697,590,1136,3269,978,903
"FUN_025413",0,0,0,0,0,0,0,0,0
"FUN_025415",341,1022,1259,588,433,294,421,412,125
"FUN_025416",57,127,223,89,56,22,78,57,35
"FUN_025417",7,96,122,27,26,11,20,16,24
"FUN_025418",458,6,169,18,43,16,660,140,329
"FUN_025421",201,166,620,290,133,220,353,289,158
"FUN_025422",0,0,0,0,0,0,0,0,0
"FUN_025424",0,0,0,0,0,0,0,0,0
"FUN_025425",0,0,0,1,0,0,3,0,7
"FUN_025426",122,6,11,1,18,2,13,5,1
"FUN_025427",9,41,50,2,13,9,21,3,1
"FUN_025428",487,1,3201,4,0,112,374,272,136
"FUN_046722",148,220,997,113,94,37,614,375,152
"FUN_025429",1,0,0,0,0,1,0,0,0
"FUN_025430",1,0,0,0,0,0,0,6,1
"FUN_025431",6,0,0,0,6,1,11,2,11
"FUN_025433",154,14,31,7,121,21,162,21,11
"FUN_025434",527,401,1054,316,341,396,1031,682,312
"FUN_025435",32989,30921,79955,27935,33564,12716,62042,49161,25831
"FUN_025436",277,247,932,268,201,308,365,484,198
"FUN_025437",127,74,288,51,49,69,109,165,70
"FUN_025438",158,173,590,132,102,111,261,283,131
"FUN_046723",10,8,6,17,6,8,0,8,3
"FUN_025439",23,198,222,95,62,107,64,108,72
"FUN_025440",167,171,700,274,197,256,323,259,223
"FUN_025441",0,0,0,0,0,0,0,1,0
"FUN_025442",0,2,0,0,0,2,0,0,0
"FUN_025443",0,0,7,7,1,40,11,6,6
"FUN_025444",0,0,11,14,3,38,11,4,1
"FUN_025445",985,748,2396,924,988,533,1408,1425,690
"FUN_025446",4,0,7,0,1,1,0,16,1
"FUN_025447",0,4,11,0,2,12,10,9,4
"FUN_025448",68,14,178,23,20,9,54,57,27
"FUN_025449",52,40,195,13,24,30,50,70,42
"FUN_025450",584,473,1501,803,578,501,1194,718,517
"FUN_025451",149,244,741,191,225,62,117,108,70
"FUN_025453",0,0,0,0,0,0,0,0,0
"FUN_025455",924039,11307,242746,56221,275830,97321,499278,59012,56336
"FUN_025457",26,0,0,5,11,2,44,4,6
"FUN_025458",0,0,0,0,0,0,0,0,0
"FUN_025459",4,1,0,0,3,3,7,2,0
"FUN_025460",4,51,31,44,26,12,53,2,17
"FUN_025461",31,426,169,293,249,40,563,20,197
"FUN_025464",0,0,0,1,7,7,3,10,0
"FUN_025467",0,0,0,0,0,0,0,0,0
"FUN_025469",252,483,1352,565,383,1388,567,1448,361
"FUN_025470",0,0,0,0,0,0,0,4,0
"FUN_025473",129,29,0,2,0,16,121,7,25
"FUN_025474",35,0,0,2,5,3,0,3,1
"FUN_025475",0,0,0,0,0,0,0,0,0
"FUN_025478",0,0,16,0,0,0,14,10,0
"FUN_025479",0,0,0,0,0,0,0,0,0
"FUN_025480",21,28,186,44,48,31,34,35,35
"FUN_025481",35,123,321,178,180,72,40,55,118
"FUN_025482",57,14,125,30,26,9,15,19,21
"FUN_025483",20,8,12,15,9,3,14,0,7
"FUN_025484",2533,3666,6689,1674,2515,1376,5874,5026,1673
"FUN_025485",501,1180,2061,592,581,488,646,710,310
"FUN_025487",46,10,123,15,28,21,178,45,53
"FUN_025488",171,113,1424,85,152,118,688,172,281
"FUN_025489",5,4,132,17,10,9,21,4,22
"FUN_025490",0,0,0,0,0,0,0,0,0
"FUN_025491",12,15,33,4,5,17,9,9,13
"FUN_025492",1,2,22,9,4,1,7,6,6
"FUN_025494",7,25,67,4,8,3,29,11,21
"FUN_025495",0,0,0,0,0,0,0,0,0
"FUN_025496",0,0,0,1,0,0,0,0,0
"FUN_025497",0,0,0,0,0,0,0,0,0
"FUN_025498",0,0,0,0,0,0,0,0,0
"FUN_025499",0,0,0,0,0,0,0,0,0
"FUN_025500",0,0,1,0,1,0,1,1,1
"FUN_025501",0,0,0,0,0,0,0,0,0
"FUN_025502",12,7,97,0,149,32,660,52,44
"FUN_025503",0,0,0,0,0,0,0,0,0
"FUN_025504",0,2,0,0,0,0,0,0,0
"FUN_025505",0,0,0,0,0,0,0,0,0
"FUN_046724",32,74,106,18,44,10,54,62,14
"FUN_046725",16,22,108,10,15,9,49,58,10
"FUN_025506",0,0,0,0,0,0,0,0,0
"FUN_025507",56,54,92,252,75,7184,59,10544,24
"FUN_025509",11,1,0,6,0,563,0,830,0
"FUN_025510",0,0,0,0,0,0,0,0,0
"FUN_025511",57,25,265,26,26,8,9,55,41
"FUN_025512",36,8,311,32,25,23,82,64,37
"FUN_025514",6,2,92,10,5,8,6,4,4
"FUN_025515",20,15,132,23,6,16,39,16,30
"FUN_025518",49,0,213,4,2,16,50,26,24
"FUN_025520",0,0,0,0,0,0,0,0,0
"FUN_025522",38,176,234,72,57,8,63,58,35
"FUN_025523",5,0,0,0,0,0,14,0,43
"FUN_025525",683,144,671,415,259,705,790,1031,602
"FUN_025526",0,0,0,0,0,0,0,0,0
"FUN_025527",0,0,0,0,0,0,0,0,0
"FUN_025528",0,0,0,0,0,0,0,0,0
"FUN_025530",0,0,0,0,0,0,0,0,0
"FUN_025532",0,0,0,0,0,0,0,0,0
"FUN_025533",393,452,964,383,295,363,321,479,218
"FUN_025535",1303,568,1782,234,622,806,1199,733,662
"FUN_025537",149,102,312,60,55,60,109,150,33
"FUN_025538",14,0,0,0,0,0,0,0,0
"FUN_025539",3,0,0,0,0,0,0,0,0
"FUN_025540",37,0,0,0,0,0,0,0,0
"FUN_025541",2,0,0,0,0,0,0,0,0
"FUN_025542",26,0,0,0,0,0,0,2,0
"FUN_025543",12,1,13,0,0,0,0,0,0
"FUN_025544",42,45,11,7,12,4,34,22,21
"FUN_025545",54,63,147,52,31,29,46,42,24
"FUN_025546",38,71,155,68,37,17,19,54,28
"FUN_025547",6,5,30,59,2,875,0,2115,1
"FUN_025548",0,0,0,0,0,0,0,0,0
"FUN_025549",22,2,71,12,1,0,49,22,11
"FUN_025551",125,120,96,232,110,43,242,49,263
"FUN_025552",197,61,36,10,78,1,251,28,520
"FUN_025553",169,8,0,7,3,4,145,2,527
"FUN_025554",6,83,63,28,14,19,30,29,28
"FUN_025555",0,0,0,0,0,0,0,0,0
"FUN_025556",56,103,164,70,108,122,106,99,45
"FUN_025557",0,0,0,0,0,0,0,0,0
"FUN_025558",0,0,0,0,0,0,0,0,0
"FUN_025559",0,0,0,0,0,0,0,0,0
"FUN_025560",0,0,0,0,0,0,0,0,0
"FUN_025561",0,0,0,0,0,0,0,0,0
"FUN_025562",0,0,0,0,0,0,0,0,0
"FUN_025563",0,0,0,0,0,0,0,0,0
"FUN_025564",0,0,0,0,0,0,0,1,0
"FUN_025565",0,0,0,0,0,0,0,0,0
"FUN_025566",0,0,0,0,0,0,0,0,0
"FUN_025567",0,0,0,0,0,0,0,0,0
"FUN_025568",0,0,0,0,0,0,0,0,0
"FUN_025571",0,0,0,0,0,0,0,0,0
"FUN_025572",0,0,0,0,0,0,0,0,0
"FUN_025573",0,0,0,0,0,0,0,0,0
"FUN_025574",0,0,0,0,0,0,0,0,0
"FUN_025575",1,0,0,0,0,0,0,0,0
"FUN_025576",0,0,0,0,0,0,0,0,0
"FUN_025577",0,0,0,0,0,0,0,0,0
"FUN_025578",0,0,0,0,0,0,0,0,0
"FUN_025579",0,0,0,0,0,0,0,0,0
"FUN_025580",0,0,0,0,0,0,0,0,0
"FUN_025581",0,0,0,0,0,0,0,0,0
"FUN_025582",0,0,0,0,0,0,0,0,0
"FUN_025583",0,0,0,0,0,0,0,0,0
"FUN_025584",0,0,0,0,0,0,0,0,0
"FUN_025585",0,0,0,0,0,0,0,0,0
"FUN_025586",0,0,0,0,0,0,0,0,0
"FUN_025587",0,0,0,0,0,0,0,0,0
"FUN_025588",0,0,0,0,0,0,0,0,0
"FUN_025589",0,0,0,0,0,0,0,0,0
"FUN_025590",0,0,0,0,0,0,0,0,0
"FUN_025591",0,0,0,0,0,0,0,0,0
"FUN_025592",0,0,0,0,0,0,0,0,0
"FUN_025593",0,0,0,0,0,0,0,0,0
"FUN_025594",0,0,0,0,0,0,0,0,0
"FUN_025595",0,0,0,0,0,0,0,0,0
"FUN_025596",0,0,0,0,0,0,0,0,0
"FUN_025597",0,0,0,0,0,0,0,0,0
"FUN_025598",0,0,0,0,0,0,0,0,0
"FUN_025599",0,0,0,0,0,0,0,0,0
"FUN_025600",0,0,0,0,0,0,0,0,0
"FUN_025601",0,0,0,0,0,0,0,0,0
"FUN_025602",0,0,0,0,0,0,0,0,0
"FUN_025605",0,0,0,0,0,0,0,0,0
"FUN_025606",0,0,0,0,0,0,0,0,0
"FUN_025607",0,0,0,0,0,0,0,0,0
"FUN_025608",0,0,0,0,0,0,0,0,0
"FUN_025609",0,0,0,0,0,0,0,0,0
"FUN_025610",0,0,0,0,0,0,0,0,0
"FUN_025611",0,0,0,0,0,0,0,0,0
"FUN_025612",0,0,0,0,0,0,0,0,0
"FUN_025614",0,0,0,0,0,0,0,0,0
"FUN_025615",0,0,0,0,0,0,0,0,0
"FUN_025616",0,0,0,0,0,0,0,0,0
"FUN_025617",0,0,0,0,0,0,0,0,0
"FUN_025618",0,0,0,0,0,0,0,0,0
"FUN_025619",0,0,0,0,0,0,0,0,0
"FUN_025620",0,0,0,0,0,0,0,0,0
"FUN_025621",0,0,0,0,0,0,0,0,0
"FUN_025622",0,0,0,0,0,0,0,0,0
"FUN_025623",0,0,0,0,0,0,0,0,0
"FUN_025624",0,0,0,0,0,0,0,0,0
"FUN_025625",0,0,0,0,0,0,0,0,0
"FUN_025626",0,0,0,0,0,0,0,0,0
"FUN_025627",0,0,0,0,0,0,0,0,0
"FUN_025628",0,0,0,0,0,0,0,0,0
"FUN_025629",0,0,0,0,0,0,0,0,0
"FUN_025630",0,0,0,0,0,0,0,0,0
"FUN_025631",0,0,0,0,0,0,0,0,0
"FUN_025632",0,0,0,0,0,0,0,0,0
"FUN_025633",0,0,0,0,0,0,0,0,0
"FUN_025634",0,0,0,0,0,0,0,0,0
"FUN_025635",0,0,0,0,0,0,0,0,0
"FUN_025636",0,0,0,0,0,0,0,0,0
"FUN_025637",0,0,0,0,0,0,0,0,0
"FUN_025638",0,0,0,0,0,0,0,0,0
"FUN_025639",0,0,0,0,0,0,0,0,0
"FUN_025640",0,0,0,0,0,0,0,0,0
"FUN_025641",0,0,0,0,0,0,0,0,0
"FUN_025642",0,0,0,0,0,0,0,0,0
"FUN_025643",0,0,0,0,0,0,0,0,0
"FUN_025644",0,0,0,0,0,0,0,0,0
"FUN_025645",0,0,0,0,0,0,0,0,0
"FUN_025646",0,0,0,0,0,0,0,0,0
"FUN_025647",0,0,0,0,0,0,0,0,0
"FUN_025648",0,0,0,0,0,0,0,0,0
"FUN_025649",0,0,0,0,0,0,0,0,0
"FUN_025650",0,0,0,0,0,0,0,0,0
"FUN_025651",0,0,0,0,0,0,0,0,0
"FUN_025652",0,0,0,0,0,0,0,0,0
"FUN_025653",0,0,0,0,0,0,0,0,0
"FUN_025654",0,0,0,0,0,0,0,0,0
"FUN_025655",0,0,0,0,0,0,0,0,0
"FUN_025656",0,0,0,0,0,0,0,0,0
"FUN_025657",0,0,0,0,0,0,0,0,0
"FUN_025658",0,0,0,0,0,0,0,0,0
"FUN_025659",0,0,0,0,0,0,0,0,0
"FUN_025660",0,0,0,0,0,0,0,0,0
"FUN_025661",0,0,0,0,0,0,0,0,0
"FUN_025662",0,0,0,0,0,0,0,0,0
"FUN_025663",0,0,0,0,0,0,0,0,0
"FUN_025664",0,0,0,0,0,0,0,0,0
"FUN_025665",0,0,0,0,0,0,0,0,0
"FUN_025666",0,0,0,0,0,0,0,0,0
"FUN_025667",0,0,0,0,0,0,0,0,0
"FUN_025668",0,0,0,0,0,0,0,0,0
"FUN_025669",0,0,0,0,0,0,0,0,0
"FUN_025670",0,0,0,0,0,0,0,0,0
"FUN_025671",0,0,0,0,0,0,0,0,0
"FUN_025672",0,0,0,0,0,0,0,0,0
"FUN_025673",0,0,0,0,0,0,0,0,0
"FUN_025674",0,0,0,0,0,0,0,0,0
"FUN_025675",0,0,0,0,0,0,0,0,0
"FUN_025676",0,0,0,0,0,0,0,0,0
"FUN_025677",0,0,0,0,0,0,0,0,0
"FUN_025678",0,0,0,0,0,0,0,0,0
"FUN_025679",0,0,0,0,0,0,0,0,0
"FUN_025680",0,0,0,0,0,0,0,0,0
"FUN_025681",0,0,0,0,0,0,0,0,0
"FUN_025682",0,0,0,0,0,0,0,0,0
"FUN_025683",0,0,0,0,0,0,0,0,0
"FUN_025684",0,0,0,0,0,0,0,0,0
"FUN_025685",0,0,0,0,0,0,0,0,0
"FUN_025686",0,0,0,0,0,0,0,0,0
"FUN_025687",0,0,0,0,0,0,0,0,0
"FUN_025688",0,0,0,0,0,0,0,0,0
"FUN_025689",0,0,0,0,0,0,0,0,0
"FUN_025690",0,0,0,0,0,0,0,0,0
"FUN_025692",0,0,0,0,0,0,0,0,0
"FUN_025693",3,0,0,0,0,0,0,0,0
"FUN_025694",0,0,0,0,0,0,0,0,0
"FUN_025695",0,0,0,0,0,0,0,0,0
"FUN_025696",0,0,0,0,0,0,0,0,0
"FUN_025697",0,0,0,0,0,0,0,0,0
"FUN_025698",0,0,0,0,0,0,0,0,0
"FUN_025699",0,0,0,0,0,0,0,0,0
"FUN_025700",0,0,0,0,0,0,0,0,0
"FUN_025701",0,0,0,0,0,0,0,0,0
"FUN_025702",0,0,0,0,0,0,0,0,0
"FUN_025703",0,0,0,0,0,0,0,0,0
"FUN_025705",0,0,0,0,0,0,0,0,0
"FUN_025706",0,0,0,0,0,0,0,0,0
"FUN_025707",0,0,0,0,0,0,0,0,0
"FUN_025708",0,0,0,0,0,0,0,0,0
"FUN_025709",0,0,0,0,0,0,0,0,0
"FUN_025710",0,0,0,0,0,0,0,0,0
"FUN_025711",0,0,0,0,0,0,0,0,0
"FUN_025712",0,0,0,0,0,0,0,0,0
"FUN_025713",0,0,0,0,0,0,0,0,0
"FUN_025714",0,0,0,0,0,0,0,0,0
"FUN_025715",0,0,0,0,0,0,0,0,0
"FUN_025716",0,0,0,0,0,0,0,0,0
"FUN_025717",0,0,0,0,0,0,0,0,0
"FUN_025718",0,0,0,0,0,0,0,0,0
"FUN_025719",0,0,0,0,0,0,0,0,0
"FUN_025720",0,0,0,0,0,0,0,0,0
"FUN_025721",0,0,0,0,0,0,0,0,0
"FUN_025722",0,6,0,0,0,0,0,0,0
"FUN_025723",0,0,0,0,0,0,0,0,0
"FUN_025724",0,0,0,0,0,0,0,0,0
"FUN_025725",0,0,0,0,0,0,0,0,0
"FUN_025726",0,0,0,0,0,0,0,0,0
"FUN_025728",0,0,0,0,0,0,0,0,0
"FUN_025729",0,0,0,0,0,0,0,0,0
"FUN_025730",0,0,0,0,0,0,0,0,0
"FUN_025731",0,0,0,0,0,0,0,0,0
"FUN_025732",0,0,0,0,0,0,0,0,0
"FUN_025733",0,0,0,0,0,0,0,0,0
"FUN_025734",0,0,0,0,0,0,0,0,0
"FUN_025735",0,0,0,0,0,0,0,0,0
"FUN_025736",0,0,0,0,0,0,0,0,0
"FUN_025737",0,0,0,0,0,0,0,0,0
"FUN_025738",0,0,0,0,0,0,0,0,0
"FUN_025739",0,0,0,0,0,0,0,0,0
"FUN_025740",0,0,0,0,0,0,0,0,0
"FUN_025741",0,0,0,0,0,0,0,0,0
"FUN_025743",0,0,0,0,0,0,0,0,0
"FUN_025744",0,0,0,0,0,0,0,0,0
"FUN_025745",0,0,0,0,0,0,0,0,0
